id,entryId,entryOwnerText,entryTenantText,entryCategoryText,rent,cadaster1808Correspondance,toponym,entryCategories,cadaster1808ClosestParcel,position,entryOwnerText_l,entryTenantText_l,TenantExtracted,OwnerExtracted,OwnerExtractedClean,TenantExtractedClean
106,5.0,Antonio Valmarana e fratelli,Antonio Valdira,bottega orsin,40.0,,Al campanile,['shop'],13268,"[12.33904139, 45.43411534]",antonio valmarana e fratelli,antonio valdira,"('tonioli', 64)","('valmarana', 100)",valmarana,
107,6.0,Procuratia di supra,Paolo Bissoni,bottega dal lotto,46.0,2411.0,Al campanile,['shop'],2411,"[12.33901246, 45.43411133]",procuratia di supra,paolo bissoni,"('bissoni', 100)","('di', 100)",,bissoni
108,7.0,"Gerolamo Raffai, Pietro Padron, Raimondo e fratello Bembo",Bastia Zuosi,bottega calegher,30.0,,Al campanile,['shop'],13268,"[12.33898502, 45.43410449]","gerolamo raffai, pietro padron, raimondo e fratello bembo",bastia zuosi,"('sebastiani', 64)","('bembo', 100)",bembo,
109,8.0,Regina Giretti ora sposata a Giuseppe Nerini,Giuseppe Grati,bottega di tellariol,90.0,2410.0,Al campanile,['shop'],2410,"[12.33896171, 45.43409632]",regina giretti ora sposata a giuseppe nerini,giuseppe grati,"('giusberti', 70)","('nerini', 100)",nerini,
110,9.0,Angelo Semenzi,Pietro Pavoni,bottega di tellariol,212.0,,Al campanile,['shop'],13268,"[12.3389358, 45.4340857]",angelo semenzi,pietro pavoni,"('panziero', 67)","('semenzi', 100)",semenzi,
111,10.0,Giovanni Abbate Zen,Emilio Velano,bottega di nodaro,45.0,2409.0,Sotto al campanile,['shop'],2409,"[12.33893306, 45.43405751]",giovanni abbate zen,emilio velano,"('velano', 100)","('zen', 100)",zen,velano
112,11.0,Bianca relicta Iseppo Rubbi,Pietro Griggis,bottega di nodaro,40.0,2408.0,Sotto al campanile,['shop'],2408,"[12.33894388, 45.43402916]",bianca relicta iseppo rubbi,pietro griggis,"('griputo', 57)","('bianca', 100)",bianca,
113,12.0,Orazio Bembo fu Nicolò,Giacomo Bellan,bottega di nodaro,40.0,,Sotto al campanile,['shop'],13268,"[12.33896136, 45.43400288]",orazio bembo fu nicolò,giacomo bellan,"('bellan', 100)","('bembo', 100)",bembo,bellan
114,13.0,Giovanni Battista Marchesati e commissaria Pietro Calvi,Francesco Domestici e Francesco Bonamico,bottega di Nodaro,35.0,,Sotto al campanile,['shop'],13268,"[12.33898025, 45.43397567]",giovanni battista marchesati e commissaria pietro calvi,francesco domestici e francesco bonamico,"('bonamico', 100)","('calvi', 100)",calvi,bonamico
115,14.0,Giovanni Battista Marchesati e Commissaria Pietro Calvi,Giuseppe Defendi,bottega d'orsin,30.0,,Sotto al campanile,['shop'],13268,"[12.339071239999999, 45.43398446]",giovanni battista marchesati e commissaria pietro calvi,giuseppe defendi,"('merendis', 50)","('calvi', 100)",calvi,
116,15.0,Alberto Astori,Giovanni Bonetti,bottega di salumier,150.0,,ponte di accesso ai giardinetti,['shop'],13268,"[12.33912589, 45.43306713]",alberto astori,giovanni bonetti,"('bonetti', 100)","('astori', 100)",astori,bonetti
117,16.0,Paolo e fratelli Baglioni,Giuseppe Girardi,bottega de mandoler,100.0,,ponte di accesso ai giardinetti,['shop'],13268,"[12.33910037, 45.43306272]",paolo e fratelli baglioni,giuseppe girardi,"('girardi', 100)","('baglioni', 100)",baglioni,girardi
118,17.0,Zuanne Querini,Carlo Bevilacqua,bottega da naranzer,84.0,,Procuratie nove,['shop'],13268,"[12.33940454, 45.43326812]",zuanne querini,carlo bevilacqua,"('bevilacqua', 100)","('querini', 100)",querini,bevilacqua
119,18.0,Paolo e fratelli Baglioni,Giuseppe Previtali,bottega d'acque,140.0,,Procuratie nove,['shop'],13268,"[12.33938669, 45.43330202]",paolo e fratelli baglioni,giuseppe previtali,"('giustriniani', 53)","('baglioni', 100)",baglioni,
120,18.0,Paolo e fratelli Baglioni,,botteghe d'acque,,2402.0,Procuratie nove,['shop'],2402,"[-7.07467646, 0.0006865700000000001]",paolo e fratelli baglioni,nan,"('nani', 86)","('baglioni', 100)",baglioni,
121,19.0,Zuanne Nosadini,Gaetana Gaelli r. Zuanne Gasparin,bottega d'acqua,120.0,,Procuratie nove,['shop'],13268,"[12.33937947, 45.43332664]",zuanne nosadini,gaetana gaelli r. zuanne gasparin,"('zuanne', 100)","('nosadini', 100)",nosadini,zuanne
122,20.0,Paolo e fratelli Baglioni,Francesco Di Cardi,bottega da barbier,100.0,,Procuratie nove,['shop'],13268,"[12.33932946, 45.43339603]",paolo e fratelli baglioni,francesco di cardi,"('di', 100)","('baglioni', 100)",baglioni,
123,21.0,Ruggier Beccari,Piero Terzi,bottega d'acqua,100.0,,Procuratie nove,['shop'],13268,"[12.33931581, 45.43342718]",ruggier beccari,piero terzi,"('piero', 100)","('beccari', 100)",beccari,piero
124,21.0,Giovanni Battista Albrici,Giovanni Pietro Dapon,bottega barbier,70.0,2399.0,Procuratie nove,['shop'],2399,"[12.3392939, 45.43346099]",giovanni battista albrici,giovanni pietro dapon,"('giovannino', 58)","('battistini', 57)",,
125,22.0,Giovanni Battista Albrici,Bortolo Hembrin,bottega da calze,100.0,,Procuratie nove,['shop'],13268,"[12.33930677, 45.43350419]",giovanni battista albrici,bortolo hembrin,"('bortolini', 67)","('battistini', 57)",,
126,23.0,Giovanni Battista Marozin,Andrea Saluzzi,bottega d'acqua vita,90.0,,Procuratie nove,['shop'],13268,"[12.33929176, 45.4335353]",giovanni battista marozin,andrea saluzzi,"('andruzzi', 73)","('battistini', 57)",,
127,24.0,Giovanni Francesco Bullo d'Andrea,Cristoforo Milesi,bottega d'acqua,82.0,,Procuratie nove,['shop'],13268,"[12.33926297, 45.43360042]",giovanni francesco bullo d'andrea,cristoforo milesi,"('milesi', 100)","('bullo', 100)",bullo,milesi
128,25.0,Giovanni Battista Albrici,Giuseppe Cortinovi,bottega da calze,92.0,,Procuratie nove,['shop'],13268,"[12.33923426, 45.43363502]",giovanni battista albrici,giuseppe cortinovi,"('cortinovis', 71)","('battistini', 57)",,
129,26.0,Lorenzo Pezana,Pietro Donato,bottega barbier,80.0,,Procuratie nove,['shop'],13268,"[12.33920974, 45.43366687]",lorenzo pezana,pietro donato,"('de pietra', 64)","('de lorenzo', 82)",,
130,27.0,Francesco Driuzzi,Giovanni Battista Galiber,bottega da barbier,67.0,,Procuratie nove,['shop'],13268,"[12.33919064, 45.43369884]",francesco driuzzi,giovanni battista galiber,"('battistini', 57)","('driuzzi', 100)",driuzzi,
131,28.0,Andrea Giaconiti,Gerolamo Campagnari,bottega da barbier,80.0,,Procuratie nove,['shop'],13268,"[12.33919182, 45.43373128]",andrea giaconiti,gerolamo campagnari,"('carmagnola', 62)","('andriani', 67)",,
132,29.0,Bortolo Sovardi,Francesco Laganà,bottega d'acqua,97.0,,Procuratie nove,['shop'],13268,"[12.33916861, 45.43376411]",bortolo sovardi,francesco laganà,"('francesconi', 77)","('bortoloto', 67)",,
133,30.0,Francesco Vezzi,Francesco Minzon e Giovanni Piasetta e compagni,bottega da barbier,80.0,,Procuratie nove,['shop'],13268,"[12.33915247, 45.43379043]",francesco vezzi,francesco minzon e giovanni piasetta e compagni,"('francesconi', 39)","('vezzi', 100)",vezzi,
134,31.0,Fabio Lio,Bortolo Muti,bottega da barbier,80.0,2390.0,Procuratie nove,['shop'],2390,"[12.33912917, 45.43382516]",fabio lio,bortolo muti,"('muti', 100)","('lio', 100)",lio,muti
135,32.0,Pietro Pisani,Giovanni Bressan quondam Nicolò,bottega da naranzer,125.0,,Procuratie nove,['shop'],13268,"[12.33911065, 45.43384475]",pietro pisani,giovanni bressan quondam nicolò,"('bressan', 100)","('pisani', 100)",pisani,bressan
136,33.0,Giovanni Battista Albrici,Giuseppe Algaroti,bottega biavariol,70.0,2388.0,Procuratie nove,['shop'],2388,"[12.33904251, 45.43382505]",giovanni battista albrici,giuseppe algaroti,"('algarotti', 62)","('battistini', 57)",,
137,34.0,Francesco Driuzzi,Chiara Casati relicta Giuseppe Bonici,bottega d'acqua,100.0,,Procuratie nove,['shop'],13268,"[12.33899453, 45.43380868]",francesco driuzzi,chiara casati relicta giuseppe bonici,"('casati', 100)","('driuzzi', 100)",driuzzi,casati
138,35.0,Chiara Pisani,Chiara Casati relicta Giuseppe Bonucci,bottega d'acqua,100.0,,Procuratie nove,['shop'],13268,"[12.33894881, 45.43380189]",chiara pisani,chiara casati relicta giuseppe bonucci,"('casati', 100)","('pisani', 100)",pisani,casati
139,36.0,Chiara Pisani,Cattarina Gratii,bottega d'acqua,100.0,2383.0,Procuratie nove,['shop'],2383,"[12.33891292, 45.43378771]",chiara pisani,cattarina gratii,"('carminati', 64)","('pisani', 100)",pisani,
140,37.0,Chiara Pisani,Giuseppe Uccelli,bottega di Nodaro,100.0,2381.0,Procuratie nove,['shop'],2381,"[12.33885691, 45.43376924]",chiara pisani,giuseppe uccelli,"('uccelli', 100)","('pisani', 100)",pisani,uccelli
141,38.0,Alvise Bragadin,Giuseppe Casetti,bottega da barbier,100.0,2380.0,Procuratie nove,['shop'],2380,"[12.33882498, 45.43375705]",alvise bragadin,giuseppe casetti,"('cassetti', 58)","('bragadin', 100)",bragadin,
142,39.0,Bortolo Erizzo,Giovanni Battista Fenarol,bottega d'acqua,100.0,2379.0,Procuratie nove,['shop'],2379,"[12.33877904, 45.43375503]",bortolo erizzo,giovanni battista fenarol,"('battistini', 57)","('erizzo', 100)",erizzo,
143,40.0,Battista Albrici,Giovanni Battista Salazi,bottega da barbier,80.0,2376.0,Procuratie nove,['shop'],2376,"[12.33873074, 45.43374532]",battista albrici,giovanni battista salazi,"('battistiol', 59)","('fabriciaci', 62)",,
144,41.0,Lambro e Simon fratelli Maruzzi,Francesco Rosa,bottega d'acqua,100.0,2375.0,Procuratie nove,['shop'],2375,"[12.33868705, 45.43372428]",lambro e simon fratelli maruzzi,francesco rosa,"('rosa', 100)","('maruzzi', 100)",maruzzi,rosa
145,42.0,Principe regnante,Arte dei Pistori,posti di panetteria,30.0,,Posti di Panateria,['shop'],13268,"[12.33928104, 45.43390736]",principe regnante,arte dei pistori,"('dei', 100)","('priante', 58)",,dei
146,43.0,Antonia Pasqual posto donato da sua serenità,Giuseppe Defendi,banchetto di cavadenti,,,Posti all'armar,['shop'],13268,"[12.33950649, 45.43351886]",antonia pasqual posto donato da sua serenità,giuseppe defendi,"('merendis', 50)","('da', 100)",,
147,44.0,Pietro Brunetti librer,,banchetto,,,Posti all'armar,['shop'],13268,"[12.33952416, 45.43348876]",pietro brunetti librer,nan,"('nani', 86)","('brunetti', 100)",brunetti,
148,45.0,Bortolo Bolis d'acque,,banchetto d'acqua vita,,,Posti all'armar,['shop'],13268,"[12.33954484, 45.43345206]",bortolo bolis d'acque,nan,"('nani', 86)","('acque', 100)",acque,
149,46.0,Pietro Novelli,,banchetto d'acqua vite,,,Posti all'armar,['shop'],13268,"[12.33956945, 45.43341831]",pietro novelli,nan,"('nani', 86)","('novelli', 100)",novelli,
150,47.0,Francesco Lazanà,Zuanne Vizandi,banchetto d'acqua vita,,,Posti all'armar,['shop'],13268,"[12.33958288, 45.43339193]",francesco lazanà,zuanne vizandi,"('zuanne', 100)","('francesconi', 77)",,zuanne
151,48.0,Nicolò Franco strazzarol,,banco da strazzarol,,,Posti all'armar,"['shop', 'administration']",13268,"[12.33960374, 45.43335142]",nicolò franco strazzarol,nan,"('nani', 86)","('franco', 100)",franco,
152,49.0,Giuseppe Maria Lini,Simon Scentelli,bottega di frutariol,50.0,,Al ponte della paglia,['shop'],13268,"[12.34088654, 45.43357295]",giuseppe maria lini,simon scentelli,"('stellini', 61)","('giustiniani', 60)",,
153,50.0,Vincenzo e fratelli Barcizza,Michiel Carrara,bottega da erbariol,40.0,,Al ponte della paglia,['shop'],13268,"[12.34083419, 45.43356315]",vincenzo e fratelli barcizza,michiel carrara,"('carrara', 100)","('caliari fantinelli', 48)",,carrara
154,51.0,Bortolo Brigonzi,,cameretta,,,cameretta delle prigioni,['housing'],13268,"[12.34038366, 45.43369852]",bortolo brigonzi,nan,"('nani', 86)","('bortolini', 72)",,
155,52.0,Eccellentissimi Signori della Notte,Elisabetta Zaroli,banchetto,2.0,,Al ponte della paglia,['shop'],13268,"[12.34018037, 45.433587]",eccellentissimi signori della notte,elisabetta zaroli,"('lazaroni', 56)","('della', 100)",della,
156,53.0,Signori di notte,Stefano Fiume,banchetto,5.0,,Al ponte della paglia,['shop'],13268,"[12.34027154, 45.43360629]",signori di notte,stefano fiume,"('fiume', 100)","('di', 100)",,fiume
157,54.0,Signori di Notte,Giacomo Moro,Banchetto,,,Al ponte della paglia,['shop'],13268,"[12.34034414, 45.43361751]",signori di notte,giacomo moro,"('moro', 100)","('di', 100)",,moro
158,55.0,Eccellentissimi Signori di Notte,Lorenzo Moro,banchetto,4.0,,Al ponte della paglia,['shop'],13268,"[12.34057203, 45.43366668]",eccellentissimi signori di notte,lorenzo moro,"('moro', 100)","('di', 100)",,moro
159,56.0,Eccellentissimi Signori di Notte,Lorenzo Moro,banchetto,4.0,,Al ponte della paglia,['shop'],13268,"[12.34063101, 45.4336795]",eccellentissimi signori di notte,lorenzo moro,"('moro', 100)","('di', 100)",,moro
160,1.0,Bortolamio Gradenigo Procuratore di San Marco fratelli e nipoti,Iseppo Ruscon,bottega di fabro,32.0,1069.0,Campo San Moisè,['shop'],1069,"[12.33558582, 45.43323961]",bortolamio gradenigo procuratore di san marco fratelli e nipoti,iseppo ruscon,"('serico', 53)","('gradenigo', 100)",gradenigo,
161,2.0,Bortolamio Gradenigo Procuratore di San Marco zio e nipoti,Antonio Locatello,bottega e casa su due soleri,260.0,1069.0,Campo San Moisè,"['housing', 'shop']",1069,"[12.33560793, 45.43324095]",bortolamio gradenigo procuratore di san marco zio e nipoti,antonio locatello,"('locatello', 100)","('gradenigo', 100)",gradenigo,locatello
162,3.0,Giovanni Battista e Zuane Querini e Gerolamo nipote,Abitata,casa propria in due soleri,,1069.0,Campo San Moisè,['housing'],1069,"[12.33572836, 45.43326019]",giovanni battista e zuane querini e gerolamo nipote,abitata,"('gabiati', 71)","('querini', 100)",querini,
163,4.0,Zuane Tomaso Mocenigo Soranzo,Zuanne Meneghazzi,bottega di indorador,34.0,1068.0,Campo San Moisè,['shop'],1068,"[12.33576033, 45.43325026]",zuane tomaso mocenigo soranzo,zuanne meneghazzi,"('zuanne', 100)","('mocenigo', 100)",mocenigo,zuanne
164,5.0,"Zuane Marco Zane per una terza parte, Michele Crucifisa, Ottavio Savioni",Nicolò Druet,casa in un soler,128.0,,Campo San Moisè,"['housing', 'storage']",13268,"[12.33579156, 45.43325591]","zuane marco zane per una terza parte, michele crucifisa, ottavio savioni",nicolò druet,"('de vico', 67)","('zane', 100)",zane,
165,6.0,Zuane e Vincenzo Barbarigo,Antonio Caminer,bottega e volta,37.0,,Campo San Moisè,"['shop', 'storage']",13268,"[12.33586087, 45.43327067]",zuane e vincenzo barbarigo,antonio caminer,"('antoniassi', 64)","('barbarigo', 100)",barbarigo,
166,7.0,"Vincenzo Zuane fratelli Barbarigo, Alessandro Contarini",Bernardo Grismondi,bottega di oglio,50.0,1065.0,Campo San Moisè,['shop'],1065,"[12.33582159, 45.43326236]","vincenzo zuane fratelli barbarigo, alessandro contarini",bernardo grismondi,"('bernardo', 100)","('barbarigo', 100)",barbarigo,bernardo
167,8.0,Francesco Foscari,Tomaso Benvenuti,bottega da calegher e casa,60.0,,Salizada,"['housing', 'shop']",13268,"[12.33589078, 45.43327959]",francesco foscari,tomaso benvenuti,"('benvenuti', 100)","('foscari', 100)",foscari,benvenuti
168,9.0,Francesco e Zuanne fratelli Moro,Antonio Chimeto,bottega di barbier e cameretta a pepian,60.0,1063.0,Salizada,"['housing', 'shop']",1063,"[12.33591871, 45.43328106]",francesco e zuanne fratelli moro,antonio chimeto,"('antonini', 61)","('moro', 100)",moro,
169,10.0,Francesco e Zuanne fratelli Moro,Antonio Sorani,bottega e casa in soler,70.0,1063.0,Salizada,"['housing', 'shop', 'storage']",1063,"[12.33593954, 45.43328483]",francesco e zuanne fratelli moro,antonio sorani,"('antonini', 73)","('moro', 100)",moro,
170,11.0,Zuane e Francesco fratelli Moro,Claudio de Nauti,scrittoria,36.0,1063.0,Salizada,[],1063,"[12.33596273, 45.43328784]",zuane e francesco fratelli moro,claudio de nauti,"('de', 100)","('moro', 100)",moro,
171,12.0,diversi consorti,,bene ruvinoso,,,Salizada,[],13268,"[12.335989380000001, 45.43329175]",diversi consorti,nan,"('nani', 86)","('de conti', 67)",,
172,13.0,Francesco Foscari fu de Zuane Bastian,Gaetano Novello,bottega da aque e da fiorier con una mezza bottega da barbier in frezaria corris,,1060.0,Salizada,['shop'],1060,"[12.3360196, 45.43329409]",francesco foscari fu de zuane bastian,gaetano novello,"('novello', 100)","('foscari', 100)",foscari,novello
173,14.0,Lodovico Manin,Antonio e Lodovico Antonini e Antonio Zunoni,cameron a mezza,36.0,1062.0,Salizada,[],1062,"[12.33606148, 45.43329671]",lodovico manin,antonio e lodovico antonini e antonio zunoni,"('antonini', 100)","('manin', 100)",manin,antonini
174,15.0,Lodovico Manin,Giulia Trecca,casa in soler,45.0,1062.0,Salizada,"['housing', 'storage']",1062,"[12.33609392, 45.43330158]",lodovico manin,giulia trecca,"('liarca', 63)","('manin', 100)",manin,
175,16.0,Francesco Foscari,Domenico Angieletti,casa in soler,44.0,1061.0,Salizada,"['housing', 'storage']",1061,"[12.33613335, 45.43330661]",francesco foscari,domenico angieletti,"('angeloni', 59)","('foscari', 100)",foscari,
176,17.0,Francesco Foscari,Andrea Canin,bottega da galiner,44.0,1061.0,Salizada,['shop'],1061,"[12.33616357, 45.43330895]",francesco foscari,andrea canin,"('andriani', 70)","('foscari', 100)",foscari,
177,18.0,Francesco Foscari,Gasparo Piazza,bottega da mazzaretto,32.0,1061.0,Salizada,['shop'],1061,"[12.3361983, 45.43331469]",francesco foscari,gasparo piazza,"('piazza', 100)","('foscari', 100)",foscari,piazza
178,19.0,Francesco Foscari,Giovanni Battista Campinti,bottega da varoter e volte due,135.0,1061.0,Salizada,"['shop', 'storage']",1061,"[12.33623548, 45.43331803]",francesco foscari,giovanni battista campinti,"('battistini', 56)","('foscari', 100)",foscari,
179,20.0,Francesco Foscari,Angelica Toresini,casa in un soler,24.0,1061.0,Corte di Cà Foscari,"['housing', 'storage']",1061,"[12.33624225, 45.4333724]",francesco foscari,angelica toresini,"('caresini', 64)","('foscari', 100)",foscari,
180,21.0,Francesco Foscari,Nicolò Tagliapietra,casa in un soler con un magazen,48.0,1061.0,Corte di Cà Foscari,"['housing', 'storage']",1061,"[12.33620982, 45.43336753]",francesco foscari,nicolò tagliapietra,"('tagliapietra', 100)","('foscari', 100)",foscari,tagliapietra
181,22.0,Francesco Foscari,Paolo Moretti,casa in un soler,34.0,1061.0,Corte di Cà Foscari,"['housing', 'storage']",1061,"[12.33618453, 45.43338419]",francesco foscari,paolo moretti,"('moretti', 100)","('foscari', 100)",foscari,moretti
182,23.0,Francesco Foscari,Antonio Salvi,magazen,6.0,1061.0,Corte di Cà Foscari,['storage'],1061,"[12.33619402, 45.43340577]",francesco foscari,antonio salvi,"('salvi', 100)","('foscari', 100)",foscari,salvi
183,24.0,Cristina da Mula Contarini,Zuanne Panciera,magazen,8.0,1061.0,Corte di Cà Foscari,['storage'],1061,"[12.33622405, 45.43341222]",cristina da mula contarini,zuanne panciera,"('panciera', 100)","('contarini', 100)",contarini,panciera
184,25.0,Lodovico Manin,Gaetano Novello,casa in soler,16.0,1061.0,Corte di Cà Foscari,"['housing', 'storage']",1061,"[12.33624344, 45.43344636]",lodovico manin,gaetano novello,"('novello', 100)","('manin', 100)",manin,novello
185,27.0,Lodovico Manin,Gaetano Novello,casa in soler,32.0,1061.0,Corte di Cà Foscari,"['housing', 'storage']",1061,"[12.33627576, 45.43345368]",lodovico manin,gaetano novello,"('novello', 100)","('manin', 100)",manin,novello
186,28.0,Lodovico Manin e conte Zanobri,Valentin Moran,casa in soler,14.0,1061.0,Corte di Cà Foscari,"['housing', 'storage']",1061,"[12.3363117, 45.43345863]",lodovico manin e conte zanobri,valentin moran,"('valentini', 70)","('manin', 100)",manin,
187,29.0,,"Iseppo Sandelli, è in prigione e non può mostrare l'affittanza",casa in soler,,1061.0,Corte di Cà Foscari,"['housing', 'storage']",1061,"[12.33634169, 45.4334659]",nan,"iseppo sandelli, è in prigione e non può mostrare l'affittanza","('battistelli', 29)","('nani', 86)",,
188,30.0,Francesco Foscari,Zuanne Panciera,casa in soler,16.0,1061.0,Corte di Cà Foscari,"['housing', 'storage']",1061,"[12.3363671, 45.43347142]",francesco foscari,zuanne panciera,"('panciera', 100)","('foscari', 100)",foscari,panciera
